COD_ELEMENTO;IDE_EVENTO;MANIOBRA;IDE_CODIGO_CLASE;NOM_CODIGO;ANIO;MES;DIA;DUR_H;PROM_H;NUM_APERTURAS
R-157;1207758;614210;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;6;18;0.113;0.113;1
110-32;1209383;626021;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;7;16;9.243;9.243;1
ARUQ0943;1213297;634299;Interrupciones No Programadas no Excluibles;APERTURA POR ANIMALES SOBRE LINEAS;2023;8;19;5.183;5.183;1
ARUP1540;1213900;641791;Falla de un Activo de Nivel 1 de propiedad de los Usuarios;FALLA ACTIVO NIVEL 1 PROPIEDAD PARTICULAR;2023;8;28;3.054;3.054;1
MORP0057;1217407;646516;Falla de un Activo de Nivel 1 de propiedad de los Usuarios;FALLA ACTIVO NIVEL 1 PROPIEDAD PARTICULAR;2023;10;5;2.448;2.448;1
R-051;1222735;654393;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;12;4;0.001;0.001;1
304-27;1197854;565018;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;3;1;1.586;1.586;1
R-044;1198153;565454;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;3;4;0.001;0.001;1
BURQ0065;1198938;572200;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;3;15;23.236;23.236;1
R-031;1205877;611123;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;5;23;0.001;0.001;1
S-1277;1206786;612491;Interrupciones No Programadas no Excluibles;APERTURA POR ANIMALES SOBRE LINEAS;2023;6;2;0.441;0.441;1
C-0664;1207442;613545;Interrupciones No Programadas no Excluibles;APERTURA POR LINEA PRIMARIA ROTA;2023;6;13;10.759;10.759;1
MORP0126;1209561;622873;Falla de un Activo de Nivel 1 de propiedad de los Usuarios;FALLA ACTIVO NIVEL 1 PROPIEDAD PARTICULAR;2023;7;10;0.475;0.475;1
307-25;1210158;626593;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;7;19;0.041;0.041;1
R-071;1210638;627511;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;7;20;0.001;0.001;1
C-0099;1211238;628572;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DEL TRASNFORMADOR DE POTENCIA Y EQUIPOS ASOCIADOS.;2023;7;26;0.008;0.008;1
ARUQ1929;1213735;641499;Interrupciones No Programadas no Excluibles;APERTURA POR TRANSFORMADOR QUEMADO;2023;8;25;6.076;6.076;1
MORQ0373;1216289;645030;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;9;24;69.202;69.202;1
R-119;1216752;645495;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;9;27;0.004;0.004;1
ARRP0630;1216661;646451;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;10;5;1.434;1.434;1
R-060;1220570;650786;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;11;1;0.018;0.018;1
S-1954;1194757;550395;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;1;20;71.649;71.649;1
ARUN2352;1196439;561856;Interrupciones Programadas no Excluibles;APERTURA POR SOLICITUD DE PARTICULARES;2023;2;22;3.788;3.788;1
R-054;1197790;564965;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;3;1;0.006;0.006;1
205-22;1203846;608144;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;4;27;0.013;0.013;1
303-27;1204952;609495;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;5;10;0.016;0.016;1
R-026;1204808;609659;Eventos RETIE;INTERRUPCIÃ“N PARA ENFRENTAR SITUACIONES DE RIESGO DE LA VIDA HUMANA;2023;5;11;0.628;0.628;1
S-1563;1207673;614222;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;6;18;4.033;4.033;1
S-731;1210150;628694;Interrupciones Programadas no Excluibles;APERTURA PARA REALIZAR TRABAJOS DE PODA DE ARBOLES;2023;7;27;1.477;1.477;1
CARQ0063;1215198;643564;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;9;13;3.406;3.406;1
S-2301;1215787;645877;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO EN REDES PRIMARIAS;2023;10;1;0.299;0.299;1
QURP0233;1217125;646026;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;10;2;1.86;1.86;1
SR-0003;1222362;658081;Interrupciones Programadas no Excluibles;APERTURA PARA REALIZAR TRABAJOS DE PODA DE ARBOLES;2023;12;7;6.703;6.703;1
303-28;1192785;547584;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;1;2;0;0;1
R-113;1195388;551251;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;1;30;0.002;0.002;1
111-24;1195453;551381;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;1;30;0.001;0.001;1
307-25;1195696;551716;Interrupciones No Programadas no Excluibles;APERTURA POR LINEA PRIMARIA ROTA;2023;2;2;0.101;0.101;1
S-2381;1197994;565080;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;3;1;5.034;5.034;1
QURQ0092;1206161;611528;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;5;25;8.671;8.671;1
S-719;1207628;613916;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;6;17;3.726;3.726;1
R-062;1208663;618859;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;7;5;8.02;6.147;1
ARUP1185;1209954;628565;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;7;26;1.182;1.182;1
S-259;1214623;642772;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;9;6;1.852;1.852;1
R-012;1219409;649343;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;10;21;0.276;0.276;1
FIRP0261;1220328;650346;Falla de un Activo de Nivel 1 de propiedad de los Usuarios;FALLA ACTIVO NIVEL 1 PROPIEDAD PARTICULAR;2023;10;30;0.067;0.067;1
ARRQ0337;1197728;564867;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;3;1;1.167;1.167;1
PIRQ0234;1199337;583927;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;3;19;3.931;3.931;1
111-22;1200074;587856;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;3;23;0.001;0.001;1
R-071;1203462;607578;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;4;25;0.001;0.001;1
ARUQ1896;1206234;611539;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;5;26;2.261;2.261;1
R-104;1211831;629311;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;8;1;0.002;0.002;1
307-23;1211995;633708;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO DE TRANSFORMADORES DE POTENCIA Y EQUIPOS ASOCIADOS.;2023;8;14;0;0;1
C-0414;1213315;634342;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;8;19;0.004;0.004;1
S-2042;1214592;643707;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;9;14;0.528;0.528;1
S-570;1217352;646526;Interrupciones No Programadas no Excluibles;APERTURA POR VIENTO ROTO;2023;10;5;0.816;0.816;1
C-0308;1217145;646957;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO DE TRANSFORMADORES DE POTENCIA Y EQUIPOS ASOCIADOS.;2023;10;9;0.009;0.009;1
206-25;1217932;647205;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;10;10;0.001;0.001;1
R-036;1220502;650652;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO MANUAL;2023;11;1;0.013;0.013;1
S-999;1221866;653811;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;11;28;0.307;0.307;1
SR-0016;1193987;549201;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;1;15;2.946;2.946;1
S-445;1194421;550053;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;1;18;21.7;21.7;1
R-058;1200931;589739;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;3;30;0.001;0.001;1
C-0643;1205294;610304;Interrupciones No Programadas no Excluibles;APERTURA POR LINEA PRIMARIA ROTA;2023;5;16;0.94;0.94;1
S-1604;1212311;629990;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;8;7;3.227;3.227;1
MORP0116;1213208;634290;Incumplimiento CCU;APERTURA DE UNICO USUARIO POR INCUMPLIMIENTO EN CONTRATO DE SERVICIOS PÚBLICOS;2023;8;18;22.194;22.194;1
S-425;1216947;646079;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;10;1;10.469;10.469;1
ARRP0472;1221583;652391;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;11;16;3.028;3.028;1
208-23;1221532;653186;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;11;23;0.33;0.33;1
R-217;1223313;666318;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;12;17;0.026;0.026;1
ARRP0245;1196118;560364;Falla de un Activo de Nivel 1 de propiedad de los Usuarios;FALLA ACTIVO NIVEL 1 PROPIEDAD PARTICULAR;2023;2;9;3.615;3.615;1
111-23;1197436;564518;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;2;25;0.002;0.002;1
CARQ0165;1198428;568252;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;3;7;32.013;32.013;1
110-32;1198666;568463;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;3;10;0.001;0.001;1
S-686;1199834;587611;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;3;22;9.79;9.79;1
206-22;1199987;587713;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;3;23;21.263;2.438;1
ARRP0789;1201242;591755;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;4;1;8.809;8.809;1
S-983;1206212;611553;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;5;26;10.438;10.438;1
CARQ0037;1212852;633771;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA EN RED SECUNDARIA;2023;8;14;2.072;2.072;1
R-113;1213708;642192;Exigencia Traslado y Adecuación de Infraestructura;PROYECTOS DE ADECUACIONES DE INFRAESTRUCTURA ELECTRICA O POR PLANES DE ORDENAMIENTO TERRITORIAL SOLICITADOS POR ENTIDADES GUBERNAMENTEALES;2023;9;1;0.561;0.561;1
R-148;1215005;643209;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;9;10;0.001;0.001;1
R-120;1216021;644874;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;9;23;0.208;0.208;1
CIRQ0281;1221729;652830;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;11;20;6.867;6.867;1
S-1868;1192555;547459;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;1;1;23.851;23.851;1
114-22;1195453;551373;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;1;30;0.001;0.001;1
R-097;1199567;583912;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;3;19;0.004;0.004;1
S-816;1199836;584340;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;3;21;11.75;11.75;1
MORQ0469;1203962;608394;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;4;28;9.312;9.312;1
S-1346;1203424;608726;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO EN REDES PRIMARIAS;2023;5;3;1.538;1.538;1
FIRQ0315;1207726;614670;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;6;20;0.329;0.329;1
208-24;1210948;628042;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;7;23;0.049;0.049;1
S-519;1211497;629061;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;7;28;29.927;29.927;1
206-24;1211842;629324;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;8;1;0.154;0.154;1
SR-0029;1212046;629929;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;8;6;25.833;25.833;1
ARUQ1601;1215182;643824;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;9;15;5.388;5.388;1
FIRQ0366;1219273;649067;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;10;18;14.575;14.575;1
QUUP0050;1222049;653165;Interrupciones No Programadas no Excluibles;APERTURA POR DEFECTO EN CABLE PRIMARIO AISLADO SUBTERRÀNEO O AEREO;2023;11;22;20.158;20.158;1
S-723;1222996;661753;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO MANUAL;2023;12;10;2.064;2.064;1
114-25;1222659;661790;Trabajo en Subestaciones Remodelación y Reposición;TRABAJOS SUBESTACIONES PROGRAMA ANUAL DE REPOSICIÒN/REMODELACIÒN;2023;12;11;0;0;1
111-25;1223313;665786;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;12;15;0.032;0.032;1
C-0414;1223540;666170;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;12;19;0.066;0.066;1
S-1815;1194550;550118;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;1;19;21.388;21.388;1
206-22;1196864;561464;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;2;19;0.014;0.014;1
S-1815;1198264;565762;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;3;6;3.365;3.365;1
114-22;1199419;583846;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;3;18;0.001;0.001;1
MORP0660;1199559;584020;Falla de un Activo de Nivel 1 de propiedad de los Usuarios;FALLA ACTIVO NIVEL 1 PROPIEDAD PARTICULAR;2023;3;20;0.771;0.771;1
PIRQ0091;1201250;591725;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;4;1;1.824;1.824;1
ARRN0830;1202768;606389;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;4;15;0.633;0.633;1
110-23;1203850;608165;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;4;27;0.016;0.016;1
114-22;1210466;627087;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;7;19;0.092;0.092;1
QURQ0016;1210996;628194;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;7;24;0.681;0.681;1
CARQ0491;1212618;633361;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;8;10;0.967;0.967;1
CARQ0631;1213561;637774;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;8;21;45.731;45.731;1
206-24;1214477;642530;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;9;5;0.015;0.015;1
FIRQ0132;1214421;643852;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;9;15;1.607;1.607;1
MORQ0209;1218821;647431;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;10;10;134.168;134.168;1
S-820;1219860;649728;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;10;24;7.143;7.143;1
CAUQ0247;1220892;651280;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;11;5;2.853;2.853;1
R-022;1223510;666060;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;12;18;0.002;0.002;1
GERQ0151;1193222;548277;Interrupciones No Programadas no Excluibles;APERTURA POR DEFECTO EN PARARRAYOS;2023;1;6;0.517;0.517;1
R-103;1195743;551832;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;2;3;0.001;0.001;1
QURP0272;1195941;560819;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;2;14;0.958;0.958;1
GERQ0166;1198751;571730;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;3;11;10.436;10.436;1
CARP0457;1199156;583827;Interrupciones No Programadas no Excluibles;APERTURA POR ROBO DE INFRAESTRUCTURA;2023;3;17;50.967;50.967;1
ARRQ0388;1204527;609218;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;5;8;0.246;0.246;1
R-022;1205293;610259;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;5;16;0.001;0.001;1
R-036;1206351;611710;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;5;27;0.036;0.036;1
GERQ0201;1207946;615161;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;6;24;0.631;0.631;1
R-057;1208509;615259;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;6;26;0.002;0.002;1
ARUQ1715;1209554;626339;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO EN REDES PRIMARIAS;2023;7;18;2.859;2.859;1
CIRQ0324;1212026;633643;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO EN REDES PRIMARIAS;2023;8;14;4.544;4.544;1
CARQ0264;1213119;634099;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA EN RED SECUNDARIA;2023;8;17;6.905;6.905;1
ARRQ0553;1213502;637735;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;8;22;3.206;3.206;1
ARUQ1512;1213902;641756;Interrupciones por Seguridad Ciudadana;APERTURA POR SEGURIDAD CIUDADANA;2023;8;28;4.022;4.022;1
101-23;1214245;642221;Interrupciones No Programadas no Excluibles;APERTURA POR LINEA PRIMARIA DESTEMPLADA;2023;9;2;0.38;0.38;1
R-106;1217318;646280;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;10;4;0.001;0.001;1
QURQ0400;1217792;647014;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;10;9;4.132;4.132;1
R-138;1220710;651065;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;11;3;0.001;0.001;1
303-24;1196786;561317;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;2;19;0.001;0.001;1
R-060;1209943;626258;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO MANUAL;2023;7;18;0.016;0.016;1
303-27;1216989;645808;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;9;30;0.069;0.069;1
303-23;1219009;648667;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;10;16;0.007;0.007;1
S-817;1220065;650259;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;10;30;5.046;5.046;1
S-108A;1220648;651765;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;11;9;0.007;0.007;1
S-1963;1222957;658186;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;12;8;1.759;1.759;1
FIRQ0066;1193238;548249;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;1;5;19.004;19.004;1
SARQ0182;1196028;556050;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;2;8;17.311;17.311;1
S-1395;1197065;561672;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;2;20;9.841;9.841;1
GERQ0186;1197682;565031;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;3;1;56.565;56.565;1
GEUQ0029;1198131;565419;Interrupciones No Programadas no Excluibles;APERTURA POR TERCEROS;2023;3;3;2.612;2.612;1
ARRQ0241;1201156;590115;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;3;31;7.485;7.485;1
111-25;1204619;609335;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO MANUAL;2023;5;9;0.02;0.02;1
114-23;1204763;609529;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;5;10;0.049;0.049;1
ARUQ0634;1208695;615675;Interrupciones No Programadas no Excluibles;APERTURA POR DEFECTO EN POSTE O ESTRUCTURA;2023;6;29;0.714;0.714;1
ARUQ0765;1213512;641767;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;8;29;1.063;1.063;1
R-113;1214602;642729;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;9;6;0.001;0.001;1
MORQ0404;1214624;642835;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;9;6;1.222;1.222;1
R-016;1196880;561457;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;2;19;0.001;0.001;1
S-1605;1198779;571765;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;3;13;11.804;7.796;1
QURQ0588;1199120;572272;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;3;16;1.479;1.479;1
SARQ0125;1200329;588373;Interrupciones No Programadas no Excluibles;APERTURA POR TRANSFORMADOR QUEMADO;2023;3;26;19.712;19.712;1
