FID;G3E_FNO;X_INICIAL;Y_INICIAL;X_FINAL;Y_FINAL
31014563;19000;-75,65898578;4,536498812;-75,65898578;4,536498812
31014565;19000;-75,60419906;4,555877456;-75,60419906;4,555877456
31014566;19000;-75,64303572;4,550465185;-75,6428413;4,550835449
31014567;19000;-75,61752765;4,568066507;-75,61752315;4,568065594
31014568;19000;-75,6610958;4,533603722;-75,6610778;4,533603722
31014569;19000;-75,62088241;4,560528398;-75,62088241;4,560528398
31014570;19000;-75,66506471;4,526764331;-75,66469311;4,526539402
31014571;19000;-75,63957087;4,553264352;-75,63941791;4,553172738
31014573;19000;-75,62704516;4,564570143;-75,62636443;4,564858049
31014577;19000;-75,62218006;4,571466075;-75,62218006;4,571466075
31014578;19000;-75,61965747;4,557743331;-75,61965747;4,557743331
31014579;19000;-75,63892053;4,552321954;-75,6386857;4,551718496
31014580;19000;-75,6386857;4,551718496;-75,6386677;4,551718496
31014581;19000;-75,63941791;4,553172738;-75,63980178;4,552667252
31014582;19000;-75,6069838;4,567688706;-75,60215391;4,560391504
31014584;19000;-75,62680788;4,567427278;-75,62680788;4,567427278
31014586;19000;-75,63955009;4,543332656;-75,63955009;4,543332656
31014588;19000;-75,63864653;4,560971141;-75,64003249;4,561208069
31014589;19000;-75,64983966;4,534598527;-75,65090201;4,534923373
31014590;19000;-75,62474046;4,566944851;-75,62521294;4,567180857
31014592;19000;-75,63250555;4,56131405;-75,63431234;4,561934242
31014593;19000;-75,63654336;4,558089392;-75,63581062;4,55736108
31014594;19000;-75,64527415;4,547837121;-75,64404667;4,54900991
31014595;19000;-75,63581062;4,55736108;-75,63581062;4,55736108
31014596;19000;-75,66421521;4,527701058;-75,66414908;4,527424293
31014597;19000;-75,66300292;4,528964334;-75,66331227;4,527852974
31014599;19000;-75,59028146;4,554793726;-75,59026345;4,554793726
31014603;19000;-75,66420103;4,52711883;-75,66433718;4,526590234
31014331;19000;-75,66108176;4,53387581;-75,66104747;4,533903767
31014332;19000;-75,63610251;4,556002012;-75,63610251;4,556002012
31014333;19000;-75,64527415;4,547837121;-75,6454756;4,54892236
31014335;19000;-75,64574997;4,550483264;-75,64572009;4,550557335
31014336;19000;-75,64528315;4,547840756;-75,6452005;4,547271956
31014337;19000;-75,64056634;4,552346951;-75,64017092;4,552772859
31014338;19000;-75,62216204;4,571466038;-75,62216204;4,571466038
31014339;19000;-75,63058287;4,567258645;-75,63098542;4,56718876
31014340;19000;-75,61721857;4,569882953;-75,61696341;4,570875044
31014341;19000;-75,63181896;4,561827054;-75,63181896;4,561827054
31014344;19000;-75,60419275;4,555877443;-75,60419275;4,555877443
31014345;19000;-75,62088241;4,560528398;-75,61965747;4,557743331
31014346;19000;-75,6761641;4,522468279;-75,67748578;4,52238496
31014347;19000;-75,67569538;4,522613824;-75,6761641;4,522468279
31014349;19000;-75,6386871;4,554180167;-75,63795517;4,554400184
31014351;19000;-75,63795877;4,554399287;-75,63795877;4,554401999
31014352;19000;-75,63362252;4,560463809;-75,63250555;4,56131405
31014353;19000;-75,64387569;4,532541757;-75,64376871;4,532885075
31014354;19000;-75,62508216;4,5766231;-75,62508216;4,5766231
31014355;19000;-75,63362252;4,560463809;-75,63362252;4,560463809
31014357;19000;-75,61518171;4,569435818;-75,61462902;4,570103659
31014359;19000;-75,67240843;4,525313228;-75,67261129;4,524756734
31014360;19000;-75,62407072;4,566696691;-75,62397978;4,567116877
31014361;19000;-75,64578007;4,55029167;-75,64578007;4,55029167
31014362;19000;-75,64931846;4,534406742;-75,64983966;4,534598527
31014363;19000;-75,66088568;4,533722642;-75,66108909;4,533812542
31014367;19000;-75,66133894;4,534110461;-75,6610958;4,533603722
31014368;19000;-75,64579168;4,550345935;-75,64578623;4,550367621
31014369;19000;-75,67951986;4,522388903;-75,6801062;4,522443377
31014370;19000;-75,64116252;4,551986534;-75,64105852;4,552187924
31014372;19000;-75,64349001;4,533512821;-75,64347201;4,533512821
31014373;19000;-75,62406442;4,56669035;-75,62407254;4,566686751
31014375;19000;-75,60215391;4,560391504;-75,60188459;4,559933519
31014376;19000;-75,63608449;4,556001975;-75,63608449;4,556001975
31014377;19000;-75,64334526;4,533828956;-75,64325;4,533916667
31014378;19000;-75,66088568;4,533722642;-75,66088568;4,533722642
31014379;19000;-75,60419906;4,555877456;-75,60245185;4,552577829
31014380;19000;-75,63980178;4,552667252;-75,63892053;4,552321954
31014381;19000;-75,62384831;4,574221314;-75,62384831;4,574221314
31014382;19000;-75,5867452;4,561989505;-75,58516185;4,568782522
31014384;19000;-75,66331227;4,527852974;-75,66331227;4,527852974
31014385;19000;-75,6420261;4,542179546;-75,6420261;4,542179546
31014386;19000;-75,62508216;4,5766231;-75,62529858;4,576967973
31014387;19000;-75,66433178;4,526587512;-75,66433898;4,526590238
31014388;19000;-75,61462902;4,570103659;-75,61256644;4,569903261
31014389;19000;-75,6801062;4,522443377;-75,68076942;4,522334368
31014392;19000;-75,63489647;4,559499069;-75,63489648;4,559495453
31014394;19000;-75,66911662;4,526327469;-75,67240843;4,525313228
31014395;19000;-75,66415179;4,527421586;-75,66419652;4,527120629
31014396;19000;-75,59719154;4,550970505;-75,59497574;4,55216103
31014397;19000;-75,62965852;4,561909472;-75,62824792;4,562280882
31014621;19000;-75,61474112;4,555268954;-75,61474112;4,555268954
31014622;19000;-75,65212075;4,535399031;-75,65273386;4,535885888
31014624;19000;-75,6609235;4,532807831;-75,66262367;4,530349479
31014625;19000;-75,65438997;4,536347803;-75,6557009;4,536244623
31014627;19000;-75,65819621;4,536715127;-75,65898578;4,536498812
31014628;19000;-75,64799256;4,533883388;-75,64931846;4,534406742
31014630;19000;-75,6455775;4,549323049;-75,64578007;4,55029167
31014631;19000;-75,64166995;4,542338848;-75,64166994;4,54234156
31014633;19000;-75,62397978;4,567116877;-75,62117618;4,567166315
31014634;19000;-75,62838444;4,563380451;-75,62965852;4,561909472
31014635;19000;-75,59028146;4,554793726;-75,58741059;4,559101685
31014636;19000;-75,64186587;4,541666641;-75,64186587;4,541666641
31014637;19000;-75,6610958;4,533603722;-75,6609235;4,532807831
31014639;19000;-75,62407613;4,566694894;-75,62406891;4,566698496
31014640;19000;-75,65089839;4,534931502;-75,65211902;4,535397689
31014642;19000;-75,63957988;4,55326437;-75,63957988;4,55326437
31014643;19000;-75,62636443;4,564858049;-75,62636443;4,564858049
31014644;19000;-75,62407072;4,566696691;-75,62474046;4,566944851
31014645;19000;-75,64293927;4,537776937;-75,64293927;4,537776937
31014647;19000;-75,64360349;4,536715122;-75,64261082;4,537140749
31014649;19000;-75,63654336;4,558089392;-75,63489469;4,559489122
31014651;19000;-75,67492421;4,523114069;-75,67569538;4,522613824
31014652;19000;-75,66394216;4,527748437;-75,66421701;4,527699254
31014653;19000;-75,64151938;4,551474664;-75,64116252;4,551986534
31014654;19000;-75,64261082;4,537140749;-75,64261082;4,537140749
31014657;19000;-75,60245185;4,552577829;-75,59790626;4,550795697
31014658;19000;-75,63655237;4,55808941;-75,63655237;4,55808941
31012170;19000;-75,65021258;4,542843139;-75,65013111;4,542586232
31012172;19000;-75,6470223;4,538929572;-75,64710117;4,53868112
31012173;19000;-75,64971814;4,540954537;-75,64971814;4,540954537
31012174;19000;-75,65383879;4,530774246;-75,65383879;4,530774246
31012177;19000;-75,65726197;4,524784535;-75,65594743;4,523983683
31012178;19000;-75,66675489;4,521554045;-75,66751001;4,521899056
31012179;19000;-75,65101253;4,541930751;-75,65229073;4,540612494
31012180;19000;-75,66769823;4,519141197;-75,66680555;4,518583335
31012182;19000;-75,64284104;4,544613013;-75,64263365;4,54471385
31012183;19000;-75,67863809;4,509653733;-75,67923038;4,508947011
31012184;19000;-75,65229073;4,540612494;-75,65229073;4,540612494
31012186;19000;-75,64043627;4,544821556;-75,64043627;4,544821556
31012187;19000;-75,65782474;4,52537417;-75,65726197;4,524784535
31012189;19000;-75,66951088;4,519043481;-75,67147116;4,518533805
31012190;19000;-75,66099499;4,515946312;-75,66097264;4,515924222
31012192;19000;-75,64757359;4,539402573;-75,6470223;4,538929572
31012193;19000;-75,65401113;4,536894226;-75,653971;4,536918655
31012194;19000;-75,68705505;4,504616327;-75,68705505;4,504616327
31012196;19000;-75,66767245;4,504529149;-75,66767245;4,504529149
31012197;19000;-75,686;4,503611109;-75,68666838;4,504260296
31012198;19000;-75,6470223;4,538929572;-75,6470223;4,538929572
31012199;19000;-75,67923038;4,508947011;-75,67899628;4,508423117
31012202;19000;-75,66374344;4,507626865;-75,66435252;4,507188559
31012203;19000;-75,64868562;4,54057008;-75,64821383;4,539988754
31012205;19000;-75,64569196;4,54338018;-75,6462148;4,5427484
31012206;19000;-75,64710117;4,53868112;-75,64710117;4,53868112
31012207;19000;-75,66101305;4,527080028;-75,6630786;4,525260639
31012208;19000;-75,67065195;4,515924051;-75,67040439;4,51444275
31012209;19000;-75,64970012;4,540954502;-75,64970012;4,540954502
31012210;19000;-75,66847178;4,509500214;-75,66847178;4,509500214
31012211;19000;-75,66479525;4,524044455;-75,66517867;4,523752297
31012213;19000;-75,65726197;4,524784535;-75,65730477;4,524546858
31012214;19000;-75,64492178;4,544270019;-75,64482147;4,544428928
31012215;19000;-75,66951088;4,519043481;-75,66951088;4,519043481
31012216;19000;-75,64817081;4,531652591;-75,64905237;4,531376802
31012217;19000;-75,65895263;4,52949337;-75,65895263;4,52949337
31012219;19000;-75,64826315;4,526390403;-75,64770345;4,526079211
31012220;19000;-75,66993419;4,507897483;-75,67158894;4,506986712
31012221;19000;-75,65609232;4,52727556;-75,65609232;4,52727556
31012224;19000;-75,66846277;4,509500196;-75,66480653;4,508022198
31012226;19000;-75,6568226;4,532490572;-75,65839512;4,530363763
31012228;19000;-75,66672275;4,503729033;-75,66658706;4,503554289
31012229;19000;-75,63733315;4,543765765;-75,63733315;4,543765765
31012230;19000;-75,66471521;4,521655829;-75,66473074;4,520155155
31012232;19000;-75,63584708;4,545413537;-75,63584708;4,545413537
31012235;19000;-75,63779978;4,545126358;-75,63779978;4,545126358
31012236;19000;-75,65023327;4,53142344;-75,65197418;4,531170142
31012238;19000;-75,65086346;4,542148327;-75,65101253;4,541930751
31012239;19000;-75,65594743;4,523983683;-75,65594743;4,523983683
31012241;19000;-75,66675489;4,521554045;-75,66741772;4,520717295
31012242;19000;-75,66783985;4,519974095;-75,66783985;4,519974095
31012243;19000;-75,68652758;4,505817698;-75,68652758;4,505817698
31014606;19000;-75,6646931;4,52654121;-75,66469761;4,526540315
31014607;19000;-75,6610958;4,533603722;-75,66088568;4,533722642
31014610;19000;-75,62330194;4,573992387;-75,62259359;4,573676344
31014611;19000;-75,62838444;4,563380451;-75,62838444;4,563380451
31014612;19000;-75,62217105;4,571466056;-75,62384831;4,574221314
31014613;19000;-75,66108909;4,533812542;-75,66108176;4,53387581
31014614;19000;-75,59790626;4,550795697;-75,59719154;4,550970505
31014615;19000;-75,64379122;4,532890544;-75,64377953;4,532881481
31014617;19000;-75,63181896;4,561827054;-75,6297625;4,557684274
31014619;19000;-75,64003249;4,561208069;-75,64003249;4,561208069
31012096;19000;-75,67013058;4,511625226;-75,66846277;4,509500196
31012097;19000;-75,66172404;4,512796636;-75,66172404;4,512796636
31012099;19000;-75,67013058;4,511625226;-75,67013058;4,511625226
31012101;19000;-75,68621646;4,507412743;-75,68648314;4,508335384
31012102;19000;-75,63779978;4,545126358;-75,63754509;4,545906023
31012103;19000;-75,65628162;4,523069457;-75,65506236;4,52237366
31012104;19000;-75,67621963;4,517025144;-75,67747298;4,516399263
31012105;19000;-75,64987745;4,534166474;-75,64987745;4,534166474
31012106;19000;-75,6630786;4,525260639;-75,66418137;4,52471857
31012107;19000;-75,68268527;4,505392033;-75,68569444;4,504388889
31012108;19000;-75,64940673;4,54126581;-75,64913265;4,54274607
31012109;19000;-75,67796352;4,516146177;-75,67827601;4,514786195
31012110;19000;-75,66399142;4,521879517;-75,66341097;4,522041107
31012111;19000;-75,67849687;4,510955284;-75,67768536;4,510886815
31012113;19000;-75,65839512;4,530363761;-75,65895263;4,529493373
31012117;19000;-75,65232375;4,537565967;-75,65232375;4,537565967
31012118;19000;-75,66517867;4,523752297;-75,66586602;4,522817058
31012120;19000;-75,6720684;4,519937135;-75,6720684;4,519937135
31012123;19000;-75,66846277;4,509500196;-75,66616735;4,509573471
31012124;19000;-75,66714334;4,504703503;-75,66714334;4,504703503
31012125;19000;-75,66830128;4,519401834;-75,66769823;4,519141198
31012126;19000;-75,67923038;4,508947011;-75,67923038;4,508947011
31012127;19000;-75,65013111;4,542586232;-75,65086346;4,542148327
31012129;19000;-75,65072527;4,539586928;-75,65046024;4,539679517
31012130;19000;-75,64823829;4,539921;-75,64823829;4,539921
31012132;19000;-75,64805414;4,541023553;-75,64655697;4,542373909
31012135;19000;-75,6483525;4,540929223;-75,64805414;4,541023553
31012136;19000;-75,63361344;4,545635056;-75,63279987;4,545688566
31012137;19000;-75,65895263;4,52949337;-75,65952113;4,528535307
31012138;19000;-75,65347441;4,531456072;-75,65383879;4,530774246
31012139;19000;-75,65809435;4,535042572;-75,65887007;4,535791635
31012140;19000;-75,64086603;4,544793487;-75,64019732;4,54583811
31012141;19000;-75,64905237;4,531376802;-75,65023327;4,53142344
31012142;19000;-75,64569196;4,54338018;-75,64569196;4,54338018
31012145;19000;-75,65254764;4,531362932;-75,65347441;4,531456072
31012146;19000;-75,67110614;4,517700472;-75,67115548;4,517338952
31012147;19000;-75,67747298;4,516399263;-75,67796352;4,516146177
31012148;19000;-75,65512889;4,528419976;-75,65609232;4,52727556
31012149;19000;-75,66470621;4,521655811;-75,66470621;4,521655811
31012150;19000;-75,67089691;4,51922247;-75,67089691;4,51922247
31012151;19000;-75,65022159;4,542843157;-75,65022159;4,542843157
31012154;19000;-75,66830128;4,519401834;-75,66830128;4,519401834
31012155;19000;-75,67183724;4,512758596;-75,67183724;4,512758596
31012156;19000;-75,66707285;4,503892442;-75,66672275;4,503729033
31012157;19000;-75,66845376;4,509500179;-75,66845376;4,509500179
31012158;19000;-75,65048504;4,538984365;-75,65013177;4,538596738
31012160;19000;-75,65013111;4,542586232;-75,65013111;4,542586232
31012163;19000;-75,66174208;4,512796636;-75,66174208;4,512796636
31012164;19000;-75,67469241;4,517657722;-75,6754992;4,517373611
31012165;19000;-75,67899628;4,508423117;-75,67899628;4,508423117
31012166;19000;-75,67401704;4,504899467;-75,67401704;4,504899467
31012167;19000;-75,68147733;4,514901774;-75,68148003;4,514902683
31012168;19000;-75,64940673;4,54126581;-75,64940673;4,54126581
31020852;19000;-75,74613084;4,563208811;-75,74627154;4,56311957
31020854;19000;-75,74334862;4,563809351;-75,74276011;4,564410362
31020855;19000;-75,74216717;4,564972489;-75,74200531;4,56529313
31020856;19000;-75,74358449;4,565357555;-75,74358449;4,565357555
31020857;19000;-75,7486314;4,561940531;-75,74913442;4,561774213
31020858;19000;-75,75090696;4,561527074;-75,75108478;4,561831171
31020859;19000;-75,74635595;4,564248004;-75,74680847;4,564101483
31020861;19000;-75,74531715;4,563783187;-75,74516547;4,563475521
31020862;19000;-75,74961935;4,561639502;-75,75011062;4,561490338
31020863;19000;-75,74899576;4,559771441;-75,74897776;4,559771441
31020864;19000;-75,74025886;4,567009399;-75,74025886;4,567009399
31020865;19000;-75,74627154;4,56311957;-75,74636348;4,563098947
31020866;19000;-75,74853453;4,563663507;-75,74853453;4,563663507
31020868;19000;-75,74472663;4,562552554;-75,74419902;4,562866187
31020869;19000;-75,74930689;4,560091155;-75,74982873;4,560461888
31020870;19000;-75,75025782;4,56325626;-75,75025782;4,56325626
31020871;19000;-75,74896339;4,561696145;-75,74896339;4,561696145
31020872;19000;-75,74419902;4,562866187;-75,74378737;4,563320165
31020873;19000;-75,74791212;4,562131762;-75,74825194;4,562034754
31020874;19000;-75,74613084;4,563208811;-75,74613084;4,563208811
31020875;19000;-75,74913425;4,559910021;-75,74913425;4,559910021
31020877;19000;-75,73858324;4,566001845;-75,73805327;4,565642842
31017105;19000;-75,68406976;4,679089369;-75,68408509;4,679083071
31017106;19000;-75,73684198;4,627399004;-75,7355079;4,629155774
31017107;19000;-75,71273185;4,624965163;-75,71396963;4,624105991
31017108;19000;-75,67094947;4,674779715;-75,67094947;4,674779715
31017109;19000;-75,71648015;4,630008899;-75,71550318;4,630637139
31017110;19000;-75,73317529;4,628652288;-75,73257818;4,628526389
31017111;19000;-75,67791819;4,634221273;-75,67791819;4,634221273
31017112;19000;-75,72192631;4,633463849;-75,72192631;4,633463849
31017113;19000;-75,72307476;4,635985668;-75,72307476;4,635985668
31017114;19000;-75,74153196;4,618587841;-75,74289537;4,619428486
31017115;19000;-75,71980645;4,629609388;-75,71886285;4,629750412
31017117;19000;-75,65839584;4,657177497;-75,65891321;4,656643067
31017119;19000;-75,71396963;4,624105991;-75,71486733;4,623465845
31017120;19000;-75,67495437;4,648584188;-75,67545494;4,646957011
31017121;19000;-75,67701394;4,655449964;-75,67860944;4,654630472
31017124;19000;-75,72539463;4,633250828;-75,72621774;4,63345582
31017125;19000;-75,68632844;4,639448843;-75,68659691;4,639001872
31017126;19000;-75,68695996;4,637651947;-75,68864398;4,63806842
31017128;19000;-75,72954527;4,61245634;-75,72954527;4,61245634
31017130;19000;-75,68632587;4,655413352;-75,68632587;4,655413352
31017131;19000;-75,7021728;4,646146457;-75,70213939;4,645721488
31017132;19000;-75,67383931;4,657921588;-75,67329044;4,660716681
31017133;19000;-75,68579108;4,647887031;-75,68579108;4,647887031
31017134;19000;-75,68583403;4,640248849;-75,68583403;4,640248849
31017136;19000;-75,67736952;4,660152588;-75,67736952;4,660152588
31017138;19000;-75,7355079;4,629155774;-75,7355079;4,629155774
31017140;19000;-75,72193386;4,616753256;-75,72193386;4,616753256
31017141;19000;-75,71491013;4,630744477;-75,71491013;4,630744477
31017142;19000;-75,69019655;4,644417883;-75,69019655;4,644417883
31017145;19000;-75,68294585;4,644177524;-75,68204085;4,645754187
31017146;19000;-75,67549222;4,649060787;-75,67495437;4,648584188
31017147;19000;-75,72526213;4,61860391;-75,72524412;4,61860391
31017148;19000;-75,67873724;4,637838161;-75,67743105;4,635441664
31017150;19000;-75,70072111;4,63650554;-75,69794713;4,634575391
31017151;19000;-75,69692705;4,648988441;-75,699833;4,648411036
31017153;19000;-75,7102886;4,631884581;-75,71041062;4,631211298
31017154;19000;-75,69085302;4,651948071;-75,69210402;4,650817772
31017155;19000;-75,72103058;4,625523596;-75,72178519;4,624793663
31017157;19000;-75,66069225;4,655061894;-75,66069225;4,655061894
31017158;19000;-75,67813742;4,642282139;-75,67813742;4,642282139
31017249;19000;-75,66668849;4,666714352;-75,66668849;4,666714352
31017250;19000;-75,72224825;4,632371463;-75,72224825;4,632371463
31017251;19000;-75,66218778;4,663207553;-75,66218778;4,663207553
31017252;19000;-75,72645145;4,615258451;-75,72692579;4,614084079
31017253;19000;-75,67824018;4,640891025;-75,6783507;4,638309303
31017254;19000;-75,72442395;4,628216069;-75,72355234;4,628403345
31017256;19000;-75,66636178;4,666983096;-75,66615328;4,667167098
31017258;19000;-75,69448321;4,647776729;-75,69524982;4,646465561
31017259;19000;-75,67912675;4,648187497;-75,67912675;4,648187497
31017260;19000;-75,72166323;4,630630026;-75,72224825;4,632371463
31017262;19000;-75,68121235;4,627249506;-75,68121235;4,627249506
31017263;19000;-75,71786549;4,62031466;-75,71972192;4,619147476
31017265;19000;-75,67403384;4,657057716;-75,6740745;4,657455575
31017266;19000;-75,69642393;4,649173685;-75,69650645;4,648905345
31017267;19000;-75,6833388;4,643658479;-75,6833388;4,643658479
31017268;19000;-75,66272222;4,65175;-75,66370986;4,650020754
31017269;19000;-75,68498789;4,655407081;-75,68632587;4,655413352
31017270;19000;-75,72734024;4,624048517;-75,72888854;4,62383179
31017271;19000;-75,69819571;4,642586374;-75,69819571;4,642586374
31017273;19000;-75,67792474;4,650962316;-75,67792383;4,650962315
31017274;19000;-75,70461807;4,630972894;-75,7046052;4,630955019
31017275;19000;-75,68910431;4,635343632;-75,68695996;4,637651947
31017278;19000;-75,72103058;4,625523596;-75,72103058;4,625523596
31017279;19000;-75,69362006;4,6491537;-75,69642393;4,649173685
31017280;19000;-75,70135327;4,646416971;-75,70135327;4,646416971
31017282;19000;-75,69642393;4,649173685;-75,69642393;4,649173685
31017283;19000;-75,66906931;4,66518771;-75,66906931;4,66518771
31017286;19000;-75,72729651;4,628096814;-75,7274332;4,626812406
31017287;19000;-75,70761978;4,64219554;-75,70865756;4,642280734
31017289;19000;-75,72239959;4,633324631;-75,72307476;4,635985668
31017291;19000;-75,68184818;4,646140732;-75,68183371;4,64615424
31017292;19000;-75,70494598;4,635503963;-75,7043502;4,635620329
31017293;19000;-75,6777663;4,643151088;-75,67813742;4,642282139
31017294;19000;-75,6793461;4,637027542;-75,678971;4,636266498
31017297;19000;-75,71069212;4,635217706;-75,71069212;4,635217706
31017299;19000;-75,67813742;4,642282139;-75,67842938;4,641808099
31017300;19000;-75,72461675;4,617331568;-75,72461494;4,617331564
31017301;19000;-75,66772187;4,665401062;-75,66772187;4,665401062
31017303;19000;-75,69187268;4,642429575;-75,69253811;4,642636104
31017304;19000;-75,66906931;4,66518771;-75,66772187;4,665401062
31017305;19000;-75,73290765;4,616292345;-75,73413189;4,616864231
31017307;19000;-75,68406798;4,679083037;-75,68408331;4,679076739
31020715;19000;-75,74854354;4,563663524;-75,74852523;4,563821702
31020716;19000;-75,74933584;4,563447115;-75,74900748;4,563676139
31020717;19000;-75,74913442;4,561774213;-75,74896339;4,561696145
31020718;19000;-75,74760309;4,56214294;-75,7475687;4,561740565
31020720;19000;-75,73894859;4,566224929;-75,73858324;4,566001845
31020721;19000;-75,74855255;4,563663541;-75,74855255;4,563663541
31020722;19000;-75,73968289;4,566679241;-75,73930947;4,566430828
31020723;19000;-75,75090696;4,561527074;-75,75090696;4,561527074
31020724;19000;-75,74932683;4,563447098;-75,74932683;4,563447098
31020725;19000;-75,74982873;4,560461888;-75,74997629;4,560565226
31020726;19000;-75,75155256;4,562698138;-75,75184889;4,563223048
31020727;19000;-75,74428687;4,566022451;-75,74420623;4,565781818
31020729;19000;-75,75126278;4,562037629;-75,75133755;4,56204048
31020730;19000;-75,74516802;4,56501877;-75,74499122;4,564648677
31020731;19000;-75,7466648;4,56091799;-75,7466648;4,56091799
31020732;19000;-75,75006193;4,562980155;-75,74964428;4,563267778
31020733;19000;-75,74142711;4,564710735;-75,74142711;4,564710735
31020734;19000;-75,75038268;4,563455387;-75,75061443;4,563829198
31020736;19000;-75,74728627;4,563932407;-75,74728627;4,563932407
31020737;19000;-75,74551107;4,564151504;-75,74551107;4,564151504
31020738;19000;-75,74516802;4,56501877;-75,74532075;4,564758683
31020739;19000;-75,74933584;4,563447115;-75,74968867;4,563624064
31020740;19000;-75,74997629;4,560565226;-75,74997629;4,560565226
31020741;19000;-75,74934485;4,563447132;-75,74934485;4,563447132
31020743;19000;-75,74680609;4,564903388;-75,74680609;4,564903388
31020744;19000;-75,74025886;4,567009399;-75,73968289;4,566679241
31020745;19000;-75,7486314;4,561940531;-75,7486314;4,561940531
31020746;19000;-75,75133755;4,56204048;-75,75133755;4,56204048
31020747;19000;-75,74850491;4,560181882;-75,74850491;4,560181882
31020748;19000;-75,75006193;4,562980155;-75,75025782;4,56325626
31020750;19000;-75,74899576;4,559771441;-75,74886277;4,559586764
31020751;19000;-75,74216717;4,564972489;-75,74216717;4,564972489
31020752;19000;-75,75125377;4,562037612;-75,75125377;4,562037612
31020753;19000;-75,74532075;4,564758683;-75,74566438;4,564555004
31020755;19000;-75,74886277;4,559586764;-75,7488618;4,558649242
31020756;19000;-75,74900748;4,563676139;-75,74862936;4,564021695
31020758;19000;-75,74874571;4,561023113;-75,74874571;4,561023113
31020760;19000;-75,74636348;4,563098947;-75,74636348;4,563098947
31020761;19000;-75,74498502;4,563131639;-75,74472663;4,562552554
31020762;19000;-75,74200531;4,56529313;-75,74125565;4,566317845
31020763;19000;-75,73805327;4,565642842;-75,73805327;4,565642842
31020764;19000;-75,7501569;4,561310514;-75,7501569;4,561310514
31020767;19000;-75,74730429;4,563932441;-75,74730429;4,563932441
31020768;19000;-75,74601034;4,563574734;-75,74582731;4,563655759
31020769;19000;-75,74760309;4,56214294;-75,74760309;4,56214294
31020770;19000;-75,75072358;4,561307949;-75,75072358;4,561307949
31020773;19000;-75,74276011;4,564410362;-75,74216717;4,564972489
31020774;19000;-75,74792537;4,563741933;-75,74854354;4,563663524
31020776;19000;-75,75006193;4,562980155;-75,75006193;4,562980155
31020777;19000;-75,73930947;4,566430828;-75,73894859;4,566224929
31017101;19000;-75,69365322;4,652924545;-75,69365322;4,652924545
31017102;19000;-75,7035703;4,644265149;-75,7035703;4,644265149
31017103;19000;-75,70837109;4,632926848;-75,70953387;4,634068213
31017104;19000;-75,68695996;4,637651947;-75,68541552;4,639565468
31020778;19000;-75,74428687;4,566022451;-75,74438048;4,566071445
31020779;19000;-75,75127179;4,562037646;-75,75127179;4,562037646
31020780;19000;-75,74896339;4,561696145;-75,74885774;4,56134065
31020781;19000;-75,74419902;4,562866187;-75,74419902;4,562866187
31020782;19000;-75,74566438;4,564555004;-75,7457113;4,56451712
31020783;19000;-75,74689462;4,562822386;-75,74732871;4,562413651
31020785;19000;-75,74825194;4,562034754;-75,7486314;4,561940531
31020786;19000;-75,74854354;4,563663524;-75,74862936;4,564021695
31020787;19000;-75,75011062;4,561490338;-75,75011062;4,561490338
31020788;19000;-75,7462592;4,563459476;-75,74601034;4,563574734
31020789;19000;-75,75011062;4,561490338;-75,750482;4,561382539
31020790;19000;-75,74729528;4,563932424;-75,74792537;4,563741933
31020791;19000;-75,74961935;4,561639502;-75,74961935;4,561639502
31020792;19000;-75,74476602;4,564150116;-75,74476602;4,564150116
31020794;19000;-75,74566438;4,564555004;-75,74569128;4,564622859
31020797;19000;-75,74743852;4,564422696;-75,74750472;4,56467415
31020799;19000;-75,75107305;4,562332004;-75,75066083;4,562605173
31020800;19000;-75,74760309;4,56214294;-75,74791212;4,562131762
31020802;19000;-75,74216717;4,564972489;-75,74142711;4,564710735
31020803;19000;-75,74968867;4,563624064;-75,74968867;4,563624064
31020806;19000;-75,74964428;4,563267778;-75,74933584;4,563447115
31020807;19000;-75,74930689;4,560091155;-75,74913425;4,559910021
31020808;19000;-75,74071165;4,566721849;-75,74025886;4,567009399
31020809;19000;-75,75132643;4,562208616;-75,75155256;4,562698138
31020810;19000;-75,73858324;4,566001845;-75,73858324;4,566001845
31020811;19000;-75,7442655;4,565399508;-75,7442655;4,565399508
31020812;19000;-75,74551107;4,564151504;-75,74531715;4,563783187
31020813;19000;-75,74516547;4,563475521;-75,74516547;4,563475521
31020814;19000;-75,74516802;4,56501877;-75,74516802;4,56501877
31020815;19000;-75,74850505;4,563822214;-75,74852523;4,563821703
31020816;19000;-75,74566438;4,564555004;-75,74551107;4,564151504
31020818;19000;-75,74499122;4,564648677;-75,74476602;4,564150116
31020819;19000;-75,74472663;4,562552554;-75,74561941;4,561587768
31020820;19000;-75,74463335;4,566245568;-75,74428687;4,56602245
31020822;19000;-75,74732871;4,562413651;-75,74732871;4,562413651
31020823;19000;-75,75126278;4,562037629;-75,75132643;4,562208616
31020825;19000;-75,75072819;4,562718307;-75,75072819;4,562718307
31020826;19000;-75,74597556;4,564356688;-75,74635595;4,564248004
31020827;19000;-75,74862936;4,564021695;-75,74872515;4,564350954
31020828;19000;-75,75066083;4,562605173;-75,75066083;4,562605173
31020829;19000;-75,74667156;4,564085859;-75,7462592;4,563459476
31020830;19000;-75,750482;4,561382539;-75,75072358;4,561307949
31020831;19000;-75,75061443;4,563829198;-75,75018698;4,564052614
31020833;19000;-75,74420623;4,565781818;-75,7442655;4,565399508
